# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.180753340771260262e+00 1.029363443978873693e+00 5.439944216519151075e-03 1.097074996248115566e-02 7.890823053318837127e-03 1.357700976953102670e-02 4.765943006999451281e-03 4.602031076473455523e-03
3.182986614896994304e+00 1.029351454486226114e+00 5.439802984891861301e-03 1.095733990348357612e-02 7.887721803655581634e-03 1.357643437486588146e-02 4.747900555641119263e-03 4.600922704306129388e-03
3.185221457051678140e+00 1.029339542604241764e+00 5.439712759949881862e-03 1.094378136206400169e-02 7.884445134399828414e-03 1.357578565285244912e-02 4.729643513427998422e-03 4.600072432444901258e-03
3.187457868336257771e+00 1.029327707200358155e+00 5.439672917195665335e-03 1.093007769639519483e-02 7.880994289111351719e-03 1.357506466526102289e-02 4.711175822349232718e-03 4.599476762529724171e-03
3.189695849852452803e+00 1.029315947142011911e+00 5.439682832131665161e-03 1.091623226464990409e-02 7.877370511349920598e-03 1.357427247386190465e-02 4.692501424393941828e-03 4.599132196200558104e-03
3.191935402702756441e+00 1.029304261296640544e+00 5.439741880260331314e-03 1.090224842500088671e-02 7.873575044675300630e-03 1.357341014042539110e-02 4.673624261551266243e-03 4.599035235097357829e-03
3.194176527990434611e+00 1.029292648531680454e+00 5.439849437084118104e-03 1.088812953562090340e-02 7.869609132647269537e-03 1.357247872672178238e-02 4.654548275810343853e-03 4.599182380860081590e-03
3.196419226819529502e+00 1.029281107714568266e+00 5.440004878105473771e-03 1.087387895468269576e-02 7.865474018825584224e-03 1.357147929452136650e-02 4.635277409160291733e-03 4.599570135128683290e-03
3.198663500294857798e+00 1.029269637712741714e+00 5.440207578826851756e-03 1.085950004035902278e-02 7.861170946770024148e-03 1.357041290559444537e-02 4.615815603590251240e-03 4.600194999543122040e-03
3.200909349522011560e+00 1.029258237393637199e+00 5.440456914750702033e-03 1.084499615082264341e-02 7.856701160040353155e-03 1.356928062171131044e-02 4.596166801089358531e-03 4.601053475743351745e-03
3.203156775607359563e+00 1.029246905624691788e+00 5.440752261379478913e-03 1.083037064424630623e-02 7.852065902196342026e-03 1.356808350464226709e-02 4.576334943646736750e-03 4.602142065369331514e-03
3.205405779658047294e+00 1.029235641273342772e+00 5.441092994215633236e-03 1.081562687880277367e-02 7.847266416797763280e-03 1.356682261615760679e-02 4.556323973251530726e-03 4.603457270061016120e-03
3.207656362781997395e+00 1.029224443207026107e+00 5.441478488761613240e-03 1.080076821266478734e-02 7.842303947404377293e-03 1.356549901802762449e-02 4.536137831892855798e-03 4.604995591458362937e-03
3.209908526087910996e+00 1.029213310293179529e+00 5.441908120519874104e-03 1.078579800400510796e-02 7.837179737575960051e-03 1.356411377202261861e-02 4.515780461559853326e-03 4.606753531201327606e-03
3.212162270685266829e+00 1.029202241399239881e+00 5.442381264992866667e-03 1.077071961099649103e-02 7.831895030872280603e-03 1.356266793991288411e-02 4.495255804241662066e-03 4.608727590929866634e-03
3.214417597684323002e+00 1.029191235392644233e+00 5.442897297683043506e-03 1.075553639181169030e-02 7.826451070853106262e-03 1.356116258346872633e-02 4.474567801927401695e-03 4.610914272283939130e-03
3.216674508196117444e+00 1.029180291140828762e+00 5.443455594092856328e-03 1.074025170462345954e-02 7.820849101078207813e-03 1.355959876446043329e-02 4.453720396606216173e-03 4.613310076903499000e-03
3.218933003332467901e+00 1.029169407511231205e+00 5.444055529724753373e-03 1.072486890760454906e-02 7.815090365107350834e-03 1.355797754465829993e-02 4.432717530267226043e-03 4.615911506428501884e-03
3.221193084205972390e+00 1.029158583371287961e+00 5.444696480081188082e-03 1.070939135892772301e-02 7.809176106500308710e-03 1.355629998583262816e-02 4.411563144899575267e-03 4.618715062498906024e-03
3.223454751930010964e+00 1.029147817588436320e+00 5.445377820664613899e-03 1.069382241676572129e-02 7.803107568816847021e-03 1.355456714975370944e-02 4.390261182492386123e-03 4.621717246754668794e-03
3.225718007618743943e+00 1.029137109030113129e+00 5.446098926977480797e-03 1.067816543929130980e-02 7.796885995616738285e-03 1.355278009819184913e-02 4.368815585034800837e-03 4.624914560835744100e-03
