# s     Q0     Q2     Q4     Q6     Q8     Q10     Q12
3.194176527990434611e+00 1.033475470593840040e+00 5.046970690696849643e-02 4.506621972917375374e-02 3.388022254881103978e-02 3.510379061719275107e-02 1.443323292693153223e-02 3.426949573187056119e-02
3.196419226819529502e+00 1.033442843028077984e+00 5.045803266761909184e-02 4.502730966754561748e-02 3.385828280578875860e-02 3.515770686095244513e-02 1.438995277364309329e-02 3.427201863653599884e-02
3.198663500294857798e+00 1.033410124429775312e+00 5.044677758006651386e-02 4.498709653087729077e-02 3.383689654968659311e-02 3.521107135357331303e-02 1.434628207540883556e-02 3.427438460403132992e-02
3.200909349522011560e+00 1.033377315667573848e+00 5.043593616894049420e-02 4.494559854009522182e-02 3.381606120947848459e-02 3.526388644921148868e-02 1.430223046689624473e-02 3.427658649912217886e-02
3.203156775607359563e+00 1.033344417610116750e+00 5.042550295887075762e-02 4.490283391612584496e-02 3.379577421413838823e-02 3.531615450202315459e-02 1.425780758277279958e-02 3.427861718657418399e-02
3.205405779658047294e+00 1.033311431126046287e+00 5.041547247448703584e-02 4.485882087989560840e-02 3.377603299264027997e-02 3.536787786616443774e-02 1.421302305770600315e-02 3.428046953115296974e-02
3.207656362781997395e+00 1.033278357084004728e+00 5.040583924041903280e-02 4.481357765233090484e-02 3.375683497395808724e-02 3.541905889579149286e-02 1.416788652636331337e-02 3.428213639762418136e-02
3.209908526087910996e+00 1.033245196352635009e+00 5.039659778129650103e-02 4.476712245435821025e-02 3.373817758706579295e-02 3.546969994506046081e-02 1.412240762341223678e-02 3.428361065075343633e-02
3.212162270685266829e+00 1.033211949800579177e+00 5.038774262174915142e-02 4.471947350690398670e-02 3.372005826093733838e-02 3.551980336812748940e-02 1.407659598352027121e-02 3.428488515530638686e-02
3.214417597684323002e+00 1.033178618296480167e+00 5.037926828640672955e-02 4.467064903089464079e-02 3.370247442454669951e-02 3.556937151914876111e-02 1.403046124135488154e-02 3.428595277604867819e-02
