# s  W0^2        W2^2        W4^2        W6^2        W8^2
1.304898221104805316e+02 3.755352307020163871e-01 7.944122329063640908e-02 3.901827379772782739e-02 1.910256609312997039e-02 1.694459670490633743e-02
1.305837519004087710e+02 3.753818008751819146e-01 7.945644773132594374e-02 3.902126149132532223e-02 1.909833841350875097e-02 1.695332392526563078e-02
1.306777493033147550e+02 3.752283434912240812e-01 7.947160621484257448e-02 3.902431838096823147e-02 1.909411141710111448e-02 1.696220449485628945e-02
1.307718143678678189e+02 3.750748575231122595e-01 7.948669850279556359e-02 3.902744837728695099e-02 1.908988092826329960e-02 1.697123015057529216e-02
1.308659471427727397e+02 3.749213419438154338e-01 7.950172435679429828e-02 3.903065539091191832e-02 1.908564277135150686e-02 1.698039262931967663e-02
1.309601476767689689e+02 3.747677957263036985e-01 7.951668353844801307e-02 3.903394333247352938e-02 1.908139277072198534e-02 1.698968366798640425e-02
1.310544160186312013e+02 3.746142178435459269e-01 7.953157580936599802e-02 3.903731611260218004e-02 1.907712675073094596e-02 1.699909500347246416e-02
1.311487522171691751e+02 3.744606072685117137e-01 7.954640093115754318e-02 3.904077764192830091e-02 1.907284053573460661e-02 1.700861837267487325e-02
1.312431563212277865e+02 3.743069629741705984e-01 7.956115866543192472e-02 3.904433183108230176e-02 1.906852995008921289e-02 1.701824551249058251e-02
1.313376283796871462e+02 3.741532839334921201e-01 7.957584877379848820e-02 3.904798259069459238e-02 1.906419081815098615e-02 1.702796815981661924e-02
1.314321684414623519e+02 3.739995691194455407e-01 7.959047101786642653e-02 3.905173383139555476e-02 1.905981896427614078e-02 1.703777805154993441e-02
1.315267765555041422e+02 3.738458175050001775e-01 7.960502515924514078e-02 3.905558946381564034e-02 1.905541021282090158e-02 1.704766692458756228e-02
1.316214527707980722e+02 3.736920280631252367e-01 7.961951095954386548e-02 3.905955339858523112e-02 1.905096038814149684e-02 1.705762651582648851e-02
1.317161971363650821e+02 3.735381997667907017e-01 7.963392818037190457e-02 3.906362954633475076e-02 1.904646531459415482e-02 1.706764856216368142e-02
1.318110097012614688e+02 3.733843315889657788e-01 7.964827658333853422e-02 3.906782181769460210e-02 1.904192081653509339e-02 1.707772480049614405e-02
1.319058905145787435e+02 3.732304225026195077e-01 7.966255593005305835e-02 3.907213412329520880e-02 1.903732271832054082e-02 1.708784696772087594e-02
1.320008396254438310e+02 3.730764714807218718e-01 7.967676598212472538e-02 3.907657037376695286e-02 1.903266684430672193e-02 1.709800680073484541e-02
1.320958570830188137e+02 3.729224774962422995e-01 7.969090650116289476e-02 3.908113447974025795e-02 1.902794901884987885e-02 1.710819603643504855e-02
1.321909429365016706e+02 3.727684395221497193e-01 7.970497724877681489e-02 3.908583035184554078e-02 1.902316506630620171e-02 1.711840641171849531e-02
1.322860972351252826e+02 3.726143565314136707e-01 7.971897798657581746e-02 3.909066190071322500e-02 1.901831081103193613e-02 1.712862966348218177e-02
1.323813200281581430e+02 3.724602274970038041e-01 7.973290847616910926e-02 3.909563303697368569e-02 1.901338207738330344e-02 1.713885752862306933e-02
1.324766113649042438e+02 3.723060513918895476e-01 7.974676847916607747e-02 3.910074767125734652e-02 1.900837468971653538e-02 1.714908174403816446e-02
1.325719712947030473e+02 3.721518271890400520e-01 7.976055775717598439e-02 3.910600971419464500e-02 1.900328447238784982e-02 1.715929404662447713e-02
1.326673998669294861e+02 3.719975538614250787e-01 7.977427607180805069e-02 3.911142307641594928e-02 1.899810724975347156e-02 1.716948617327895832e-02
1.327628971309939345e+02 3.718432303820140561e-01 7.978792318467163580e-02 3.911699166855167609e-02 1.899283884616962889e-02 1.717964986089860757e-02
1.328584631363427775e+02 3.716888557237761903e-01 7.980149885737604365e-02 3.912271940123227681e-02 1.898747508599255007e-02 1.718977684638045220e-02
1.329540979324575289e+02 3.715344288596805211e-01 7.981500285153052265e-02 3.912861018508811267e-02 1.898201179357843910e-02 1.719985886662146052e-02
1.330498015688554858e+02 3.713799487626971429e-01 7.982843492874437674e-02 3.913466793074962119e-02 1.897644479328354505e-02 1.720988765851861821e-02
1.331455740950895859e+02 3.712254144057952066e-01 7.984179485062689596e-02 3.914089654884719133e-02 1.897076990946408234e-02 1.721985495896891788e-02
1.332414155607484076e+02 3.710708247619441402e-01 7.985508237878741200e-02 3.914729995001126756e-02 1.896498296647627577e-02 1.722975250486937296e-02
1.333373260154562558e+02 3.709161788041134278e-01 7.986829727483511776e-02 3.915388204487221802e-02 1.895907978867635013e-02 1.723957203311693789e-02
1.334333055088730191e+02 3.707614755052727196e-01 7.988143930037938656e-02 3.916064674406047330e-02 1.895305620042054759e-02 1.724930528060861223e-02
1.335293540906947385e+02 3.706067138383909443e-01 7.989450821702946681e-02 3.916759795820645013e-02 1.894690802606506866e-02 1.725894398424140594e-02
1.336254718106528117e+02 3.704518927764374747e-01 7.990750378639470408e-02 3.917473959794055827e-02 1.894063108996613468e-02 1.726847988091231509e-02
1.337216587185145613e+02 3.702970112923823498e-01 7.992042577008434678e-02 3.918207557389318668e-02 1.893422121647999473e-02 1.727790470751830801e-02
1.338179148640831500e+02 3.701420683591945537e-01 7.993327392970768497e-02 3.918960979669476596e-02 1.892767422996286322e-02 1.728721020095638425e-02
1.339142402971976082e+02 3.699870629498435703e-01 7.994604802687400869e-02 3.919734617697569201e-02 1.892098595477095802e-02 1.729638809812353642e-02
1.340106350677327782e+02 3.698319940372987169e-01 7.995874782319262186e-02 3.920528862536640236e-02 1.891415221526050738e-02 1.730543013591676407e-02
1.341070992255993417e+02 3.696768608756297314e-01 7.997137315556866743e-02 3.921343951422903013e-02 1.890717028159447435e-02 1.731433012392607357e-02
1.342036328207442750e+02 3.695216639709300588e-01 7.998392419627663175e-02 3.922179436444586664e-02 1.890004386359009358e-02 1.732309110356103354e-02
1.343002359031500816e+02 3.693664041777464102e-01 7.999640121092821410e-02 3.923034679005376474e-02 1.889277846329425956e-02 1.733171868555239206e-02
1.343969085228354459e+02 3.692110823506400408e-01 8.000880446513890243e-02 3.923909040501077916e-02 1.888537958282793250e-02 1.734021848073711430e-02
1.344936507298550055e+02 3.690556993441723166e-01 8.002113422452419855e-02 3.924801882327493691e-02 1.887785272431209346e-02 1.734859609995213423e-02
1.345904625742994085e+02 3.689002560129041042e-01 8.003339075469959041e-02 3.925712565880427191e-02 1.887020338986768880e-02 1.735685715403441007e-02
1.346873441062953987e+02 3.687447532113964921e-01 8.004557432128062144e-02 3.926640452555685279e-02 1.886243708161568222e-02 1.736500725382090354e-02
1.347842953760056730e+02 3.685891917942111240e-01 8.005768518988273796e-02 3.927584903749067879e-02 1.885455930167706171e-02 1.737305201014854514e-02
1.348813164336294506e+02 3.684335726159086444e-01 8.006972362612153893e-02 3.928545280856384631e-02 1.884657555217277014e-02 1.738099703385432432e-02
1.349784073294015911e+02 3.682778965310503083e-01 8.008168989561247064e-02 3.929520945273434762e-02 1.883849133522377470e-02 1.738884793577516810e-02
1.350755681135933628e+02 3.681221643941973709e-01 8.009358426397106268e-02 3.930511258396027219e-02 1.883031215295104255e-02 1.739661032674804861e-02
1.351727988365121860e+02 3.679663770599106987e-01 8.010540699681283072e-02 3.931515581619964006e-02 1.882204350747552699e-02 1.740428981760990326e-02
1.352700995485016335e+02 3.678105353827517687e-01 8.011715835975326272e-02 3.932533276341047129e-02 1.881369090091821600e-02 1.741189201919769725e-02
1.353674702999414592e+02 3.676546402172818917e-01 8.012883861840786048e-02 3.933563703955083452e-02 1.880525983540007329e-02 1.741942254234835757e-02
1.354649111412480238e+02 3.674986924180614345e-01 8.014044803839215358e-02 3.934606225857877754e-02 1.879675581304202092e-02 1.742688699789888412e-02
1.355624221228736417e+02 3.673426928396523183e-01 8.015198688532164384e-02 3.935660203445230654e-02 1.878818433596506771e-02 1.743429099668619003e-02
1.356600032953070354e+02 3.671866423366153542e-01 8.016345542481183306e-02 3.936724998112950402e-02 1.877955090629016693e-02 1.744164014954724742e-02
1.357576547090732788e+02 3.670305417635117418e-01 8.017485392247823695e-02 3.937799971256839004e-02 1.877086102613827537e-02 1.744894006731900413e-02
1.358553764147337972e+02 3.668743919749024029e-01 8.018618264393637118e-02 3.938884484272702630e-02 1.876212019763035671e-02 1.745619636083842532e-02
1.359531684628864525e+02 3.667181938253488704e-01 8.019744185480172372e-02 3.939977898556341895e-02 1.875333392288737813e-02 1.746341464094243803e-02
1.360510309041653443e+02 3.665619481694123438e-01 8.020863182068979635e-02 3.941079575503562277e-02 1.874450770403032762e-02 1.747060051846801090e-02
1.361489637892414635e+02 3.664056558616535786e-01 8.021975280721613255e-02 3.942188876510171330e-02 1.873564704318013766e-02 1.747775960425210912e-02
1.362469671688218682e+02 3.662493177566336633e-01 8.023080507999622024e-02 3.943305162971971756e-02 1.872675744245776500e-02 1.748489750913168050e-02
1.363450410936502237e+02 3.660929347089141306e-01 8.024178890464556124e-02 3.944427796284764171e-02 1.871784440398420804e-02 1.749201984394366249e-02
1.364431856145067172e+02 3.659365075730559580e-01 8.025270454677967125e-02 3.945556137844357519e-02 1.870891342988041314e-02 1.749913221952502720e-02
1.365414007822081714e+02 3.657800372036200121e-01 8.026355227201405207e-02 3.946689549046553114e-02 1.869997002226733013e-02 1.750624024671271900e-02
1.366396866476078742e+02 3.656235244551681030e-01 8.027433234596424716e-02 3.947827391287157123e-02 1.869101968326596086e-02 1.751334953634369612e-02
1.367380432615956352e+02 3.654669701822610417e-01 8.028504503424568894e-02 3.948969025961969470e-02 1.868206791499725170e-02 1.752046569925489253e-02
1.368364706750983260e+02 3.653103752394596948e-01 8.029569060247393475e-02 3.950113814466798406e-02 1.867312021958214899e-02 1.752759434628328380e-02
1.369349689390790275e+02 3.651537404813252619e-01 8.030626931626452802e-02 3.951261118197450795e-02 1.866418209914163379e-02 1.753474108826583167e-02
1.370335381045376835e+02 3.649970667624192200e-01 8.031678144123288732e-02 3.952410298549724477e-02 1.865525905579666632e-02 1.754191153603946313e-02
1.371321782225109303e+02 3.648403549373026578e-01 8.032722724299462547e-02 3.953560716919427009e-02 1.864635659166822071e-02 1.754911130044115031e-02
1.372308893440720965e+02 3.646836058605362196e-01 8.033760698716516102e-02 3.954711734702362480e-02 1.863748020887723983e-02 1.755634599230784451e-02
1.373296715203313454e+02 3.645268203866818268e-01 8.034792093936005131e-02 3.955862713294334282e-02 1.862863540954471167e-02 1.756362122247648663e-02
1.374285248024354189e+02 3.643699993703002349e-01 8.035816936519475651e-02 3.957013014091145114e-02 1.861982769579159994e-02 1.757094260178402798e-02
1.375274492415684051e+02 3.642131436659525878e-01 8.036835253028484782e-02 3.958161998488603228e-02 1.861106256973885445e-02 1.757831574106744760e-02
1.376264448889507150e+02 3.640562541281997522e-01 8.037847070024581320e-02 3.959309027882511323e-02 1.860234553350742850e-02 1.758574625116368986e-02
1.377255117958397932e+02 3.638993316116033716e-01 8.038852414069312668e-02 3.960453463668672791e-02 1.859368208921831703e-02 1.759323974290969220e-02
1.378246500135299755e+02 3.637423769707242571e-01 8.039851311724233174e-02 3.961594667242890333e-02 1.858507773899246637e-02 1.760080182714241631e-02
1.379238595933525460e+02 3.635853910601237193e-01 8.040843789550890242e-02 3.962732000000970811e-02 1.857653798495084718e-02 1.760843811469882045e-02
1.380231405866757655e+02 3.634283747343551307e-01 8.041829874039763126e-02 3.963864823527981501e-02 1.856806832741003319e-02 1.761615421435560117e-02
1.381224930449046440e+02 3.632713288370135740e-01 8.042809489487288965e-02 3.964992771522506121e-02 1.855967167241604279e-02 1.762395277271258318e-02
1.382219170194816513e+02 3.631142541788537903e-01 8.043782253958348116e-02 3.966116293090365952e-02 1.855134315210128435e-02 1.763182755999933085e-02
1.383214125618859214e+02 3.629571515645066970e-01 8.044747728399929965e-02 3.967235989426046855e-02 1.854307644861831125e-02 1.763977069083670288e-02
1.384209797236337351e+02 3.628000217986021014e-01 8.045705473759010018e-02 3.968352461724026364e-02 1.853486524411961101e-02 1.764777427984553712e-02
1.385206185562784356e+02 3.626428656857710320e-01 8.046655050982567947e-02 3.969466311178787565e-02 1.852670322075774048e-02 1.765583044164667145e-02
1.386203291114105127e+02 3.624856840306435735e-01 8.047596021017587586e-02 3.970578138984812155e-02 1.851858406068520799e-02 1.766393129086097150e-02
1.387201114406575755e+02 3.623284776378499217e-01 8.048527944811051382e-02 3.971688546336585302e-02 1.851050144605452530e-02 1.767206894210928900e-02
1.388199655956842662e+02 3.621712473120208275e-01 8.049450383309936230e-02 3.972798134428583844e-02 1.850244905901823542e-02 1.768023551001244795e-02
1.389198916281928291e+02 3.620139938577863759e-01 8.050362897461224576e-02 3.973907504455292256e-02 1.849442058172884318e-02 1.768842310919132785e-02
1.390198895899223146e+02 3.618567180797769289e-01 8.051265048211901643e-02 3.975017257611194316e-02 1.848640969633886730e-02 1.769662385426676310e-02
1.391199595326491476e+02 3.616994207826225716e-01 8.052156396508941549e-02 3.976127995090770334e-02 1.847841008500082302e-02 1.770482985985960891e-02
1.392201015081870139e+02 3.615421027709542767e-01 8.053036503299329518e-02 3.977240318088502008e-02 1.847041542986725682e-02 1.771303324059071010e-02
1.393203155683868886e+02 3.613847648494021292e-01 8.053904929530046608e-02 3.978354827798872423e-02 1.846241941309067353e-02 1.772122611108091841e-02
1.394206017651371496e+02 3.612274078225963803e-01 8.054761236148075265e-02 3.979472125416364664e-02 1.845441571682359186e-02 1.772940058595109253e-02
1.395209601503632371e+02 3.610700324951678364e-01 8.055604984100390997e-02 3.980592812135456265e-02 1.844639802321855482e-02 1.773754877982205297e-02
1.396213907760285622e+02 3.609126396717463048e-01 8.056435734333980414e-02 3.981717489150633088e-02 1.843836001442805336e-02 1.774566280731467230e-02
1.397218936941333709e+02 3.607552301569623143e-01 8.057253047795821799e-02 3.982846757656376135e-02 1.843029537260462702e-02 1.775373478304979880e-02
1.398224689567155679e+02 3.605978047554461718e-01 8.058056485432896210e-02 3.983981218847169187e-02 1.842219777990077370e-02 1.776175682164829114e-02
1.399231166158505175e+02 3.604403642718285172e-01 8.058845608192184706e-02 3.985121473917490470e-02 1.841406091846904680e-02 1.776972103773098027e-02
1.400238367236509873e+02 3.602829095107395463e-01 8.059619977020672510e-02 3.986268124061826540e-02 1.840587847046196157e-02 1.777761954591871446e-02
1.401246293322672045e+02 3.601254412768098989e-01 8.060379152865333741e-02 3.987421770474654931e-02 1.839764411803203326e-02 1.778544446083234892e-02
1.402254944938873109e+02 3.599679603746692158e-01 8.061122696673152233e-02 3.988583014350461503e-02 1.838935154333175975e-02 1.779318789709274928e-02
1.403264322607365955e+02 3.598104676089486365e-01 8.061850169391113208e-02 3.989752456883727261e-02 1.838099442851369794e-02 1.780084196932074647e-02
1.404274426850781481e+02 3.596529637842779681e-01 8.062561131966192174e-02 3.990930699268931819e-02 1.837256645573035266e-02 1.780839879213718530e-02
1.405285258192125752e+02 3.594954497052876841e-01 8.063255145345374353e-02 3.992118342700560346e-02 1.836406130713423568e-02 1.781585048016294179e-02
1.406296817154781706e+02 3.593379261766086463e-01 8.063931770475636640e-02 3.993315988373093844e-02 1.835547266487789347e-02 1.782318914801883994e-02
1.407309104262509152e+02 3.591803940028707731e-01 8.064590568303961482e-02 3.994524237481012624e-02 1.834679421111383088e-02 1.783040691032573150e-02
