# s  W0^2        W2^2        W4^2        W6^2        W8^2
2.828321152207110572e+03 5.762806852629751350e-186 -9.708565664522169602e-186 1.000003506232387735e-186 1.393357826928416380e-185 -2.634784150515928367e-185
2.830357047477556534e+03 -8.343776854719139327e-187 1.405671013374246057e-186 -1.447871900501444299e-187 -2.017396571492212094e-186 3.814816559785208516e-186
2.832394408235596529e+03 -1.484719605504981052e-186 2.501298091722572305e-186 -2.576391764022806630e-187 -3.589823042881269399e-186 6.788212384316948331e-186
2.834433235536121629e+03 2.612015688808010971e-187 -4.400446948865308751e-187 4.532556641127173668e-188 6.315451128471634480e-187 -1.194226652699591888e-186
2.836473530434785062e+03 3.798503872461613544e-187 -6.399316377557701569e-187 6.591435888859491066e-188 9.184196584511720659e-187 -1.736694991654659699e-186
2.838515293988000849e+03 -7.985953363229095052e-188 1.345388707333491560e-187 -1.385779806274986574e-188 -1.930880369357310052e-187 3.651217867660025882e-187
2.840558527252941985e+03 -9.638765829291553166e-188 1.623837018516881762e-187 -1.672587659370535066e-188 -2.330504935115933636e-187 4.406892003670548824e-187
2.842603231287543622e+03 2.393893032778803706e-188 -4.032977036523338555e-188 4.154054591004858713e-189 5.788064183566437569e-188 -1.094499882104818017e-187
2.844649407150498973e+03 2.422373044725034329e-188 -4.080957139479624835e-188 4.203475146876473677e-189 5.856924460461174212e-188 -1.107521086181472169e-187
2.846697055901272506e+03 -7.054572894890961229e-189 1.188479606148054333e-188 -1.224159998810942879e-189 -1.705686935221133570e-188 3.225386053609626343e-188
2.848746178600081748e+03 -6.018477445964925135e-189 1.013929235853746829e-188 -1.044369298165709673e-189 -1.455175033621096130e-188 2.751678026069840498e-188
2.850796776307910932e+03 2.047569348609109283e-189 -3.449527631585120644e-189 3.553088937778124853e-190 4.950706922896971889e-189 -9.361589594722648871e-189
2.852848850086507809e+03 1.474872988411470819e-189 -2.484709555776390254e-189 2.559305209033470687e-190 3.566015441226620567e-189 -6.743193157891999557e-189
2.854902400998385019e+03 -5.861110292188748405e-190 9.874176871424127305e-190 -1.017061822908200486e-190 -1.417126082645854853e-189 2.679728975340839277e-189
2.856957430106819174e+03 -3.554020212918198709e-190 5.987436242880482834e-190 -6.167190338015855383e-191 -8.593072798321542343e-190 1.624915838249375096e-189
2.859013938475849500e+03 1.656100070490051291e-190 -2.790021719023150466e-190 2.873783417547687134e-191 4.004194578100447520e-190 -7.571772452176342356e-190
2.861071927170290564e+03 8.386172223403932186e-191 -1.412813335358540406e-190 1.455228648422547496e-191 2.027647117848023621e-190 -3.834199934644453433e-190
2.863131397255713637e+03 -4.621784100187906343e-191 7.786291571344748669e-191 -8.020050686113021682e-192 -1.117476121454850055e-190 2.113102834380902447e-190
2.865192349798460327e+03 -1.926042178871183904e-191 3.244791547660015454e-191 -3.342206291615922115e-192 -4.656872967553619620e-191 8.805961289157575643e-191
2.867254785865640770e+03 1.274329844934090362e-191 -2.146855741340223989e-191 2.211308387767926243e-192 3.081133046680419168e-191 -5.826299863632581217e-191
2.869318706525131347e+03 4.265830668271193989e-192 -7.186618988929734452e-192 7.402374805114638882e-193 1.031412070886011215e-191 -1.950359142857054390e-191
2.871384112845579239e+03 -3.471598667319466326e-192 5.848581166165296101e-192 -6.024166570786496965e-193 -8.393790211546789588e-192 1.587232294872336099e-191
2.873451005896396509e+03 -8.971075713755197122e-193 1.511351670733985837e-192 -1.556725289923192464e-193 -2.169067761836252600e-192 4.101620739361461211e-192
2.875519386747773751e+03 9.342774693105211883e-193 -1.573971571777672690e-192 1.621225158150323530e-193 2.258938842957479798e-192 -4.271563374018304667e-192
2.877589256470663713e+03 1.739348970850767512e-193 -2.930270635275212479e-193 3.018242869997873458e-194 4.205477581100724430e-193 -7.952390593348651050e-193
2.879660616136793578e+03 -2.482770252867142599e-193 4.182707948798160242e-193 -4.308280706828901719e-194 -6.002955595707410957e-193 1.135134992185560878e-192
2.881733466818659963e+03 -2.901206756683924976e-194 4.887645382521888413e-194 -5.034381687918455637e-195 -7.014670533541256906e-194 1.326446257068689833e-193
2.883807809589533917e+03 6.510380186090786095e-194 -1.096799791386784501e-193 1.129727783610472009e-194 1.574109530398326801e-193 -2.976578422078692079e-193
2.885883645523454106e+03 3.231364958090361526e-195 -5.443860896941241767e-195 5.607295838020770847e-196 7.812942149818562551e-195 -1.477396240032555585e-194
2.887960975695242269e+03 -1.682812414474032779e-194 2.835023842511542903e-194 -2.920136589407815085e-195 -4.068780906460039604e-194 7.693902626502774312e-194
2.890039801180484574e+03 2.686009278552541179e-196 -4.525103499598204226e-196 4.660955615924498938e-197 6.494356217692238880e-196 -1.228056892456755774e-195
2.892120123055544809e+03 4.281457388811629146e-195 -7.212945230007676930e-195 7.429491409455133532e-196 1.035190370928168958e-194 -1.957503757739589093e-194
2.894201942397561197e+03 -3.454824590817013612e-196 5.820321981474509554e-196 -5.995058992231080614e-197 -8.353233081346384073e-196 1.579563103098532557e-195
2.896285260284447304e+03 -1.070029028962905198e-195 1.802671398901852966e-195 -1.856790984145256405e-196 -2.587165179526565840e-195 4.892226302564484389e-195
2.898370077794892040e+03 1.569464365821318268e-196 -2.644067074146455340e-196 2.723446939770170560e-197 3.794722804573015260e-196 -7.175669672112148886e-196
2.900456396008359206e+03 2.619523851189564545e-196 -4.413095904376964712e-196 4.545585342069124670e-197 6.333604707253147065e-196 -1.197659422137869837e-195
2.902544216005097951e+03 -5.678628003883274259e-197 9.566750069879068646e-197 -9.853961896851276377e-198 -1.373004679449735021e-196 2.596297159339974897e-196
2.904633538866125036e+03 -6.256478764087231621e-197 1.054025173203769026e-196 -1.085668990953717117e-197 -1.512720082050693177e-196 2.860493420516799342e-196
2.906724365673239845e+03 1.846228886064930906e-197 -3.110330578565129664e-197 3.203708551380564151e-198 4.463896733804305428e-197 -8.441050917763743117e-197
2.908816697509019832e+03 1.449291312390469995e-197 -2.441612261730332102e-197 2.514914053177485669e-198 3.504162893637689833e-197 -6.626232454110976195e-197
2.910910535456820980e+03 -5.624042413652343595e-198 9.474790057918599563e-198 -9.759241072404787997e-199 -1.359806725513266096e-197 2.571340354146790859e-197
2.913005880600780984e+03 -3.226484295488553215e-198 5.435638474332313856e-198 -5.598826562823176745e-199 -7.801141460309547715e-198 1.475164776650890606e-197
2.915102734025812879e+03 1.636072581457175472e-198 -2.756281530024375442e-198 2.839030284628148729e-199 3.955771198120349643e-198 -7.480205769433235864e-198
2.917201096817620964e+03 6.798462434445771278e-199 -1.145332832601957004e-198 1.179717877987283304e-199 1.643763375444578823e-198 -3.108291068610362300e-198
2.919300970062681699e+03 -4.589869870720648694e-199 7.732525863012165358e-199 -7.964670830112122160e-200 -1.109759752928929357e-198 2.098511488856647313e-198
2.921402354848256437e+03 -1.317334819854663884e-199 2.219305961101968610e-199 -2.285933699366535246e-200 -3.185112444107380108e-199 6.022920762461340225e-199
2.923505252262389149e+03 1.248198241583322780e-199 -2.102831988065479727e-199 2.165962958635041291e-200 3.017950859614117567e-199 -5.706824864562023827e-199
2.925609663393907340e+03 2.197098071586266551e-200 -3.701437761992040571e-200 3.812561884006352761e-201 5.312244315766130333e-200 -1.004524240388682140e-199
2.927715589332422496e+03 -3.298318789235861981e-200 5.556657609166788240e-200 -5.723478919656818446e-201 -7.974826188369760072e-200 1.508007866906357732e-199
2.929823031168325997e+03 -2.503379153299307463e-201 4.217427638046118055e-201 -4.344042746437008807e-202 -6.052784738789731211e-201 1.144557484663069245e-200
2.931931989992805029e+03 8.472341274225100075e-201 -1.427330182956254733e-200 1.470181319083471231e-201 2.048481465496837778e-200 -3.873596856174974844e-200
2.934042466897821669e+03 -1.433109037167607847e-202 2.414350081056907350e-202 -2.486833410574853917e-203 -3.465036647667817320e-202 6.552246281457931370e-202
2.936154462976128343e+03 -2.112615144519595703e-201 3.559109888451823888e-201 -3.665961060060828210e-202 -5.107977626493959987e-201 9.658982230820512206e-201
2.938267979321262828e+03 2.225588506977285442e-202 -3.749435425262385275e-202 3.862000527385674222e-203 5.381129794942938213e-202 -1.017550210116491313e-201
2.940383017027551432e+03 5.096659163085391466e-202 -8.586310702383381083e-202 8.844087895868034731e-203 1.232293588467368851e-201 -2.330218091094145786e-201
2.942499577190106720e+03 -9.957057756038406337e-203 1.677459465882074941e-202 -1.727819953440406783e-203 -2.407463014524489857e-202 4.552416666439193961e-202
2.944617660904827517e+03 -1.182390266314523862e-202 1.991965692268176361e-202 -2.051768248158457943e-203 -2.858837323866776535e-202 5.405947506271502964e-202
2.946737269268410273e+03 3.488911317035165716e-203 -5.877747681873705331e-203 6.054208720142885163e-204 8.435649528721775746e-203 -1.595147725016163504e-202
2.948858403378331786e+03 2.610303238199585122e-203 -4.397561993737655617e-203 4.529585074221551208e-204 6.311310686982794064e-203 -1.193443711706250951e-202
2.950981064332861479e+03 -1.089678165471543770e-203 1.835774179703577728e-203 -1.890887572675046366e-204 -2.634673761449978621e-203 4.982063138620616589e-203
2.953105253231060487e+03 -5.381009190030860018e-204 9.065353463819843507e-204 -9.337512421822751956e-205 -1.301045039932547649e-203 2.460224347308132558e-203
2.955230971172779391e+03 3.166831278975106142e-204 -5.335141400125607846e-204 5.495312377468231736e-205 7.656909665657309263e-204 -1.447891118785995383e-203
2.957358219258662302e+03 9.968102581602845725e-205 -1.679320180929231818e-204 1.729736530652277303e-205 2.410133483020279143e-204 -4.557466415994671420e-204
2.959486998590140956e+03 -8.722647980406608557e-205 1.469499201550458468e-204 -1.513616330912952301e-205 -2.109001766993934259e-204 3.988038335662346423e-204
2.961617310269450627e+03 -1.502772637218599222e-205 2.531711924481063796e-205 -2.607718677232651250e-206 -3.633472489550612451e-205 6.870751749324648130e-205
2.963749155399608753e+03 2.295536347300435242e-205 -3.867276126544770032e-205 3.983379028115080106e-206 5.550252885970228903e-205 -1.049530712978937934e-204
2.965882535084432220e+03 1.139731575147185039e-206 -1.920098854639969166e-206 1.977743832922053804e-207 2.755695187153639310e-206 -5.210909834102827310e-206
2.968017450428530537e+03 -5.785731642085589682e-206 9.747186917926797984e-206 -1.003981579838136774e-206 -1.398900687488527122e-205 2.645265479051967987e-205
2.970153902537309477e+03 3.510847456081865524e-207 -5.914703361945447855e-207 6.092273879223995312e-208 8.488687730096443834e-207 -1.605177037634435481e-206
2.972291892516969710e+03 1.393749242501262152e-206 -2.348040874305334743e-206 2.418533476744899357e-207 3.369870733960991796e-206 -6.372291329285401290e-206
2.974431421474506351e+03 -2.322713743361070035e-207 3.913061720439002299e-207 -4.030539191635911434e-208 -5.615963638534040901e-207 1.061956354549794899e-206
2.976572490517718961e+03 -3.186955769098961569e-207 5.369045006272554739e-207 -5.530233833626025456e-208 -7.705567579316556455e-207 1.457092136444838974e-206
2.978715100755196090e+03 8.949094670955566970e-208 -1.507648537818860360e-207 1.552910981994367819e-208 2.163753084663801534e-207 -4.091570896522494530e-207
2.980859253296328006e+03 6.819313601180205956e-208 -1.148845615983388501e-207 1.183336121731467880e-208 1.648804866008635532e-207 -3.117824326454426102e-207
2.983004949251302605e+03 -2.879898994011774736e-208 4.851748324307580487e-208 -4.997406932513634064e-209 -6.963151649336370174e-208 1.316704241275479252e-207
2.985152189731106773e+03 -1.326362097297608385e-208 2.234514160520746934e-208 -2.301598477530248188e-209 -3.206939008839880855e-208 6.064193926975137464e-208
2.987300975847525024e+03 8.388719908237311626e-209 -1.413242542273328722e-208 1.455670740936022992e-209 2.028263108752092211e-208 -3.835364748907909470e-208
2.989451308713150866e+03 2.189220079702475318e-209 -3.688165756966669502e-209 3.798891428432669651e-210 5.293196546280769343e-209 -1.000922383050044005e-208
2.991603189441368613e+03 -2.276697177588746447e-209 3.835537891880954796e-209 -3.950687951964231692e-210 -5.504702678854339163e-209 1.040917350248832949e-208
2.993756619146368848e+03 -2.402468962285564850e-210 4.047424852818400239e-210 -4.168936157913606976e-211 -5.808799458593008618e-210 1.098420840019630889e-209
2.995911598943142963e+03 5.820071852434666397e-210 -9.805039661500076606e-210 1.009940539010638375e-210 1.407203620779865994e-209 -2.660965995183589706e-209
2.998068129947484977e+03 -1.567273813170087823e-211 2.640376663414346177e-211 -2.719645735968215381e-212 -3.789426386074287501e-211 7.165654355697897034e-211
3.000226213275992450e+03 -1.403137031778773593e-210 2.363856425819755025e-210 -2.434823840856265372e-211 -3.392568960713820684e-210 6.415212771959612707e-210
3.002385850046063297e+03 2.075444968029186023e-211 -3.496489518127537878e-211 3.601460708464410396e-212 5.018105871868716297e-211 -9.489038322594401207e-211
3.004547041375909885e+03 3.168125556649570983e-211 -5.337321861854068172e-211 5.497558300758047695e-212 7.660039029479574596e-211 -1.448482869019909852e-210
3.006709788384538570e+03 -8.709657960358716515e-212 1.467310780771424641e-211 -1.511362209626898444e-212 -2.105860980469492627e-211 3.982099233448382111e-211
3.008874092191766067e+03 -6.578063640993662068e-212 1.108202381880104284e-211 -1.141472701312496162e-212 -1.590474346026225298e-211 3.007523636587986515e-211
3.011039953918214451e+03 2.857653881930715549e-212 -4.814272119243538557e-212 4.958805621301126218e-213 6.909366398812309038e-212 -1.306533664638699548e-211
3.013207374685311606e+03 1.204435658388614186e-212 -2.029105430250851450e-212 2.090022990915100754e-213 2.912139682213424555e-212 -5.506740142766366676e-212
3.015376355615293960e+03 -8.283547425141303282e-213 1.395524197995098083e-212 -1.437420458643951932e-213 -2.002834024237062438e-212 3.787279362980856168e-212
3.017546897831202386e+03 -1.731084167486722356e-213 2.916346971301020206e-213 -3.003901191448303555e-214 -4.185494561107502500e-213 7.914603498504775630e-213
3.019719002456894486e+03 2.203751867479793890e-213 -3.712647371476210390e-213 3.824108027046437838e-214 5.328332168134118483e-213 -1.007566389190362362e-212
3.021892670617028216e+03 9.925333090444579538e-215 -1.672114830759309367e-214 1.722314862320896504e-215 2.399792479619843605e-214 -4.537911990467106851e-214
3.024067903437075074e+03 -5.445572856351390554e-214 9.174123479897881549e-214 -9.449547918320928983e-215 -1.316655538792465892e-213 2.489743178855105962e-213
3.026244702043315101e+03 5.134055475543707896e-215 -8.649312042597808378e-215 8.908980654787086316e-216 1.241335440119619438e-214 -2.347315872413669717e-214
3.028423067562839606e+03 1.247070649180020140e-214 -2.100932339999836906e-214 2.164006279562257865e-215 3.015224515072465852e-214 -5.701669455629471460e-214
3.030603001123552076e+03 -2.856075041884261350e-215 4.811612257017236745e-215 -4.956065905009031418e-216 -6.905549007057813347e-215 1.305811811063352581e-214
3.032784503854163631e+03 -2.603072676890225114e-215 4.385380711064399523e-215 -4.517038086536047457e-216 -6.293828304784113519e-215 1.190137862868276804e-214
3.034967576884208029e+03 1.012390475847893654e-215 -1.705568078933774409e-215 1.756772439912992544e-216 2.447804046715073161e-215 -4.628699951448267803e-215
3.037152221344022109e+03 4.743172914608472417e-216 -7.990794568907949753e-216 8.230693248222423612e-217 1.146826064807067740e-215 -2.168602408193491299e-215
3.039338438364759440e+03 -3.016297081179147712e-216 5.081537352405128245e-216 -5.234094659343348070e-217 -7.292941189733676495e-216 1.379066129747462739e-215
3.041526229078388951e+03 -6.651530042168017765e-217 1.120579221815523175e-216 -1.154221117256908485e-217 -1.608237388881954264e-216 3.041112843090942991e-216
3.043715594617692659e+03 8.063101839275212280e-217 -1.358385864183712510e-216 1.399167162214461005e-217 1.949533681134608190e-216 -3.686490537232491946e-216
3.045906536116269763e+03 3.147885645464185940e-218 -5.303223806546582843e-218 5.462436557710261355e-219 7.611102045493016899e-218 -1.439229080273762290e-217
3.048099054708530730e+03 -1.970793050531609309e-217 3.320183069043658951e-217 -3.419861208242111114e-218 -4.765073674057371964e-217 9.010564515307432720e-217
3.050293151529712759e+03 2.201175613792413737e-218 -3.708307172553713121e-218 3.819637527190723220e-219 5.322103184010144103e-218 -1.006388513103797686e-217
3.052488827715861589e+03 4.392398106453306463e-218 -7.399846382455975398e-218 7.622003685959745132e-219 1.062014125602602028e-217 -2.008226409385594055e-217
3.054686084403842415e+03 -1.139806545058480319e-218 1.920225155993676576e-218 -1.977873926079912981e-219 -2.755876452837808066e-218 5.211252600291422702e-218
3.056884922731339429e+03 -8.710252088086485400e-219 1.467410873108469608e-218 -1.511465306924121094e-219 -2.106004631391838514e-218 3.982370871620639016e-218
3.059085343836855827e+03 3.887869590074009586e-219 -6.549870258641041656e-219 6.746509680563239717e-220 9.400269108333124657e-219 -1.777553445249570349e-218
3.061287348859713802e+03 1.432158533727904152e-219 -2.412748773691453358e-219 2.485184028951092443e-220 3.462738476930705103e-219 -6.547900532134742270e-219
3.063490938940054093e+03 -1.115715258952763585e-219 1.879638712775749943e-219 -1.936069001515467939e-220 -2.697627438226370283e-219 5.101106033834970183e-219
3.065696115218845080e+03 -1.493726898301477250e-220 2.516472623128993769e-220 -2.592021863397115674e-221 -3.611601287820548707e-220 6.829394178026434780e-220
3.067902878837869139e+03 2.852923855492342838e-220 -4.806303472463210619e-220 4.950597740759744416e-221 6.897929924316417143e-220 -1.304371072865272251e-219
3.070111230939733105e+03 -1.234638736834864677e-221 2.079988372862799451e-221 -2.142433535147515253e-222 -2.985166068185759503e-221 5.644830129854269457e-221
3.072321172667865540e+03 -6.575274911015142313e-221 1.107732566236278349e-220 -1.140988780919573539e-221 -1.589800074123290932e-220 3.006248615277125056e-220
3.074532705166518554e+03 1.306750205244597141e-221 -2.201474125226958036e-221 2.267566518246530255e-222 3.159520478266589040e-221 -5.974527374435163762e-221
3.076745829580768259e+03 1.344074624320961316e-221 -2.264354347097945855e-221 2.332334522621720070e-222 3.249765167678442679e-221 -6.145176487488014642e-221
3.078960547056511587e+03 -5.047399772871594033e-222 8.503323707206412111e-222 -8.758609475042264002e-223 -1.220383427558054303e-221 2.307696451219963821e-221
3.081176858740479474e+03 -2.297211261660448397e-222 3.870097844582954743e-222 -3.986285459434891028e-223 -5.554302570598982839e-222 1.050296492211539175e-221
3.083394765780219586e+03 1.518226043174952935e-222 -2.557746183533022322e-222 2.634534533697687727e-223 3.670836442035255960e-222 -6.941405495192774967e-222
3.085614269324108136e+03 2.651777369962902772e-223 -4.467433211340490253e-223 4.601553957166734681e-224 6.411588741731587314e-223 -1.212405892431869046e-222
3.087835370521348068e+03 -3.958650218997683880e-223 6.669113953815049629e-223 -6.869333295699169557e-224 -9.571405753769565539e-223 1.809914703230401262e-222
3.090058070521969512e+03 8.961931858252566834e-225 -1.509811210957273068e-224 1.555138582647225541e-225 2.166856918585947547e-224 -4.097440122837437583e-224
3.092282370476827964e+03 9.159643602415195797e-224 -1.543119588279938785e-223 1.589446940092117653e-224 2.214660569350158046e-223 -4.187834922318315562e-223
3.094508271537615201e+03 -1.725877839463070527e-224 2.907575902136065940e-224 -2.994866798293389424e-225 -4.172906462830349797e-224 7.890799906071613670e-224
3.096735774856844728e+03 -1.853276265516898593e-224 3.122203255877056884e-224 -3.215937668791468431e-225 -4.480936210520849023e-224 8.473271889518580621e-224
3.098964881587860873e+03 6.918824065959564959e-225 -1.165610083478540046e-224 1.200603890065705775e-225 1.672864961810445856e-224 -3.163321009254314117e-224
3.101195592884839698e+03 3.063638553253619671e-225 -5.161293242554454939e-225 5.316244971292584500e-226 7.407405568534045211e-225 -1.400710887844290397e-224
3.103427909902786269e+03 -2.081980386902191495e-225 3.507499698565000856e-225 -3.612801435222793653e-226 -5.033907506856361130e-225 9.518918584945581413e-225
3.105661833797538748e+03 -3.139984977093853686e-226 5.289913598582192137e-226 -5.448726752273496651e-227 -7.591999447760170480e-226 1.435616855131920382e-225
3.107897365725763848e+03 5.344754814498739770e-226 -9.004275937801555936e-226 9.274601233619651525e-227 1.292279291018884607e-225 -2.443648665269560304e-225
3.110134506844969110e+03 -2.768681419159735023e-227 4.664380752200383759e-227 -4.804414233554884814e-228 -6.694244704552397883e-227 1.265855009126522060e-226
3.112373258313487440e+03 -1.198684033506924851e-226 2.019415702784781925e-226 -2.080042359609372528e-227 -2.898233140225467524e-226 5.480443425792292651e-226
3.114613621290488027e+03 2.706178201905406534e-227 -4.559081962135846724e-227 4.695954175802615068e-228 6.543121564047015664e-227 -1.237278225210397492e-226
3.116855596935973608e+03 2.290294492923399011e-227 -3.858445206348284246e-227 3.974282987088117900e-228 5.537578890449224367e-227 -1.047134110908954287e-226
3.119099186410783204e+03 -9.997992371537988877e-228 1.684355695665453487e-227 -1.734923221009954120e-228 -2.417360373286845624e-227 4.571132177627382806e-227
3.121344390876591206e+03 -3.340951989500310591e-228 5.628481502425891766e-228 -5.797459101253396366e-229 -8.077906692010736613e-228 1.527499979554776619e-227
3.123591211495904190e+03 2.852095521826948757e-228 -4.804907983773711660e-228 4.949160356875629937e-229 6.895927141253407210e-228 -1.303992354565539945e-227
3.125839649432076385e+03 1.930287547859193432e-229 -3.251943694980625685e-229 3.349573159848411326e-230 4.667137615075066751e-229 -8.825371328759384151e-229
3.128089705849288293e+03 -6.921632057279026918e-229 1.166083144068762056e-228 -1.201091152824416719e-229 -1.673543890808583987e-228 3.164604836946704489e-228
3.130341381912562611e+03 8.778715881608914571e-230 -1.478944926774547810e-229 1.523345634570562156e-230 2.122558120864100467e-229 -4.013672860854371908e-229
3.132594678787761040e+03 1.437867728437359517e-229 -2.422367019304353108e-229 2.495091032384001378e-230 3.476542429305490070e-229 -6.574003256236662528e-229
3.134849597641583841e+03 -4.538018198285485592e-230 7.645171665738948358e-230 -7.874694095570834947e-231 -1.097222818154878612e-229 2.074804644569898191e-229
3.137106139641570735e+03 -2.406627401786039566e-230 4.054430550559923590e-230 -4.176152179875254106e-231 -5.818853924019261554e-230 1.100322099382805138e-229
3.139364305956099088e+03 1.448915672624979852e-230 -2.440979423701445652e-230 2.514262216160945709e-231 3.503254654613306601e-230 -6.624515010292834844e-230
3.141624097754397553e+03 2.467275701958204405e-231 -4.156604373094754383e-231 4.281393452696191401e-232 5.965492161072494152e-231 -1.128050805920389338e-230
3.143885516206526063e+03 -3.750226173892452391e-231 6.317983232325386781e-231 -6.507660969663712463e-232 -9.067468554425579740e-231 1.714622186116266051e-230
3.146148562483389924e+03 2.128005532274059576e-232 -3.585037981122224762e-232 3.692667562829893404e-233 5.145189210684672579e-232 -9.729347854313931706e-232
3.148413237756737090e+03 8.212577130781087938e-232 -1.383567875656926249e-231 1.425105185025823054e-232 1.985674501515750704e-231 -3.754831389012684126e-231
3.150679543199160435e+03 -2.028764231236989542e-232 3.417846764690725757e-232 -3.520456951685009202e-233 -4.905239049086837198e-232 9.275611656423280438e-232
3.152947479984095025e+03 -1.468010462791648385e-232 2.473148300591492896e-232 -2.547396863227464323e-233 -3.549422912569310915e-232 6.711817347114356712e-232
3.155217049285818121e+03 7.232051479035621552e-233 -1.218379315305034494e-232 1.254957353461970435e-233 1.748598519914843387e-232 -3.306530151011911656e-232
3.157488252279462358e+03 1.774962226152775747e-233 -2.990268069940086939e-233 3.080041540474054247e-234 4.291584940390067440e-233 -8.115216179937906070e-233
3.159761090140996203e+03 -1.963298801553744199e-233 3.307557553358591525e-233 -3.406856650834424412e-234 -4.746953735740347280e-233 8.976300433703025154e-233
3.162035564047237585e+03 2.690017452959227323e-235 -4.531856046649884368e-235 4.667910887136557885e-236 6.504047365294504070e-235 -1.229889449866592140e-234
3.164311675175852088e+03 4.424619871100797246e-234 -7.454130193436759354e-234 7.677917199024615520e-235 1.069804851392506487e-233 -2.022958361534246161e-233
3.166589424705352940e+03 -9.419342976209128030e-235 1.586870983875698823e-234 -1.634511834856337056e-235 -2.277451873028685745e-234 4.306570776472251230e-234
3.168868813815100566e+03 -8.101158238654252959e-235 1.364797202647330390e-234 -1.405770981115011551e-235 -1.958735131624883326e-234 3.703890113597583246e-234
3.171149843685303040e+03 3.636479687037326832e-235 -6.126355217543359438e-235 6.310279921529439130e-236 8.792447090409522311e-235 -1.662616722735866038e-234
3.173432515497026088e+03 1.018641731863556186e-235 -1.716099531933298178e-235 1.767620066935519365e-236 2.462918619735305723e-235 -4.657281006986112135e-235
3.175716830432176721e+03 -1.010445358136689240e-235 1.702291150952778854e-235 -1.753397132391880307e-236 -2.443101052052032021e-235 4.619806775870065650e-235
3.178002789673515508e+03 7.842331451988700368e-239 -1.321192811274473115e-238 1.360857503916938334e-239 1.896154806057584114e-238 -3.585553210648567245e-238
3.180290394404654307e+03 2.286358756545081520e-236 -3.851814695202538738e-236 3.967453415529378538e-237 5.528062886828603543e-236 -1.045334672528425310e-235
3.182579645810057627e+03 -4.761995809219791523e-237 8.022505385009135004e-237 -8.263356082653821624e-238 -1.151377150450369386e-236 2.177208329866209477e-236
3.184870545075041719e+03 -4.137919375831547736e-237 6.971127612306983458e-237 -7.180413972143114294e-238 -1.000485092933940873e-236 1.891877459432559667e-236
3.187163093385774118e+03 1.867374326218001569e-237 -3.145954173018522780e-237 3.240401633128126362e-238 4.515023147190311573e-237 -8.537728929010237077e-237
3.189457291929284565e+03 4.958903941052621558e-238 -8.354235317430011973e-238 8.605045171450278176e-239 1.198986500145983780e-237 -2.267235713765793895e-237
3.191753141893447719e+03 -5.144553498091724725e-238 8.666997997352395337e-238 -8.927197575161108445e-239 -1.243873700078457418e-237 2.352115620891903340e-237
3.194050644466997255e+03 1.003397167918171900e-239 -1.690417107747390928e-239 1.741166608080805601e-240 2.426059615027019753e-239 -4.587582097250014933e-239
3.196349800839522231e+03 1.136687704965009688e-238 -1.914970865051966462e-238 1.972461891443655098e-239 2.748335578457830031e-238 -5.196993107206865430e-238
3.198650612201467993e+03 -2.639304102781849959e-239 4.446419573962881718e-239 -4.579909450879775479e-240 -6.381430305229144238e-239 1.206703052216291000e-238
3.200953079744132992e+03 -1.954577437078044081e-239 3.292864723655663233e-239 -3.391722714754559049e-240 -4.725866821386852452e-239 8.936425918594189211e-239
3.203257204659683794e+03 9.766112084419942023e-240 -1.645290964686893724e-239 1.694685693347820496e-240 2.361295295759753538e-239 -4.465115349206886580e-239
3.205562988141134610e+03 1.995224799809483976e-240 -3.361343088497569791e-240 3.462256928879727188e-241 4.824145876115198593e-240 -9.122267696435824637e-240
3.207870431382362312e+03 -2.577472090858485335e-240 4.342251559438229363e-240 -4.472614116675485978e-241 -6.231930035705384165e-240 1.178433146738572742e-239
3.210179535578103241e+03 1.739217082673240345e-241 -2.930048444064465884e-241 3.018014008189153164e-242 4.205158695826348247e-241 -7.951787593996633089e-241
3.212490301923952757e+03 5.384302648538950490e-241 -9.070901933342919592e-241 9.343227466834567541e-242 1.301841347410354412e-240 -2.461730133030160049e-240
3.214802731616367964e+03 -1.540452169724125297e-241 2.595190403786932702e-241 -2.673102899855913048e-242 -3.724575788471025590e-241 7.043024458758073209e-241
3.217116825852663169e+03 -8.324224488469860495e-242 1.402377038120825591e-241 -1.444479033916732761e-242 -2.012669110856255706e-241 3.805877120026751781e-241
3.219432585831024880e+03 5.107664838977572509e-242 -8.604851897640148546e-242 8.863185732672358083e-243 1.234954591176144715e-241 -2.335249941223426963e-241
3.221750012750491351e+03 5.549117285399742969e-243 -9.348564149925302559e-243 9.629225625290982251e-244 1.341690984945501920e-242 -2.537084210319024010e-242
3.224069107810968944e+03 -1.249604667381325360e-242 2.105201385055758657e-242 -2.168403489378519389e-243 -3.021351380304385543e-242 5.713255113737844764e-242
3.226389872213225772e+03 1.757606101416456413e-243 -2.961028312128788281e-243 3.049923950149116405e-244 4.249620507319645276e-243 -8.035863108528333173e-243
3.228712307158895328e+03 2.368280197108413662e-243 -3.989827248005419398e-243 4.109609364694248577e-244 5.726136296750507421e-243 -1.082789565378981973e-242
3.231036413850476038e+03 -8.961007019560823451e-244 1.509655403945215901e-243 -1.554978098015664345e-244 -2.166633306852515621e-243 4.097017281956393072e-243
3.233362193491328981e+03 -2.972041602062961590e-244 5.006980415828582330e-244 -5.157299383329564006e-245 -7.185938266005859177e-244 1.358832303084401569e-243
